번호,종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트
2100,332710,하나금융14호스팩,116601,금융 지원 서비스업,"4,410,000","441,000,000","100",원(KRW),02-3771-3254,서울특별시 영등포구 의사당대로 82 &nbsp,2359
2101,341160,하나금융15호스팩,116601,금융 지원 서비스업,"4,710,000","471,000,000","100",원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,2359
2102,261200,하나금융9호스팩,116601,금융 지원 서비스업,"4,260,000","426,000,000","100",원(KRW),02-3771-3339,서울특별시 영등포구 의사당대로 82 ,2359
2103,086790,하나금융지주,116409,기타 금융업,"300,242,062","1,501,210,310,000","5,000",원(KRW),02-2002-1110,서울특별시 중구 을지로 66 (을지로 2가),2359
2104,099340,하나니켈1호,116402,신탁업 및 집합투자업,"22,756,200","113,781,000,000","0",원(KRW),02-3771-9870,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",2359
2105,099350,하나니켈2호,116402,신탁업 및 집합투자업,"3,284,000","16,420,000,000","0",원(KRW),02-3771-9834,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",2359
2106,067310,하나마이크론,032601,반도체 제조업,"29,305,297","14,652,648,500","500",원(KRW),041-539-1011,충남 아산시 음봉면 원남리 95-1번지 ,2359
2107,307160,하나머스트제6호스팩,116601,금융 지원 서비스업,"4,590,000","459,000,000","100",원(KRW),02-3771-3188,서울특별시 영등포구 의사당대로 82 &nbsp,2359
2108,166090,하나머티리얼즈,032601,반도체 제조업,"19,627,674","9,813,837,000","500",원(KRW),041-410-1029,충청남도 천안시 서북구 3공단3로 42 ,2359
2109,293480,하나제약,032102,의약품 제조업,"16,200,000","8,100,000,000","500",원(KRW),02-577-7667,경기도 화성시 향남읍 제약단지로 13-39 ,2359
2110,039130,하나투어,147502,여행사 및 기타 여행보조 서비스업,"13,939,185","6,969,592,500","500",원(KRW),02-2127-1000,서울특별시 종로구 인사동5길 41 (주)하나투어 ,2359
2111,136480,하림,031001,"도축, 육류 가공 및 저장 처리업","106,209,702","53,104,851,000","500",원(KRW),063-860-2114,전라북도 익산시  망성면 망성로 14 (주)하림,2359
2112,003380,하림지주,116409,기타 금융업,"93,584,198","9,358,419,800","100",원(KRW),02-2085-4684,전라북도 익산시 중앙로 121 - ,2359
2113,172580,하이골드12호,147601,운송장비 임대업,"13,044,500","65,222,500,000","5,000",원(KRW),02-2090-4625,제주특별자치도 제주시 연삼로 473 산업경제진흥원 (이도이동),2359
2114,153360,하이골드3호,147601,운송장비 임대업,"16,149,790","80,748,950,000","5,000",원(KRW),02-2090-4624,제주특별시자치도 제주시 연삼로 473 산업경제진흥원,2359
2115,159650,하이골드8호,147601,운송장비 임대업,"14,905,929","74,529,645,000","5,000",원(KRW),02-2090-4600,제주특별자치도 제주시 연삼로 473 산업경재진흥원 연삼로 473 산업경제진흥원(이도이동),2359
2116,149980,하이로닉,032701,의료용 기기 제조업,"14,099,995","1,409,999,500","100",원(KRW),031-698-4900,"경기도 용인시 수지구 신수로 767 19층(동천동, 분당수지U-TOWER) ",2359
2117,013030,하이록코리아,032401,1차 철강 제조업,"13,613,232","6,806,616,000","500",원(KRW),051 -970-0801,부산광역시 강서구 녹산산단27로 97 ,2359
2118,126700,하이비젼시스템,032703,사진장비 및 광학기기 제조업,"14,942,112","7,471,056,000","500",원(KRW),031-735-1573,경기도 성남시 중원구 둔촌대로 527 - ,2359
2119,200470,하이셈,137309,"그외 기타 전문, 과학 및 기술 서비스업","17,553,680","8,776,840,000","500",원(KRW),031-8046-1700,경기도 안성시 일죽면 서동대로 7280-26 &nbsp,2359
2120,106080,하이소닉,032602,전자부품 제조업,"14,765,297","14,765,297,000","1,000",원(KRW),031-8040-0500,경기도 안산시 상록구  해안로 705 경기테크노파크 RIT센터 5층,2359
2121,071090,하이스틸,032401,1차 철강 제조업,"1,999,944","9,999,720,000","5,000",원(KRW),02-2273-2140,충청남도 당진시 송악읍 부곡공단4길 28-252 ,2359
2122,317240,하이제4호스팩,116601,금융 지원 서비스업,"4,400,000","440,000,000","100",원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 &nbsp,2359
2123,340120,하이제5호스팩,116601,금융 지원 서비스업,"5,020,000","502,000,000","100",원(KRW),02-2122-9226,서울특별시 영등포구 여의나루로 61 하이투자증권빌딩 14층 ,2359
2124,221840,하이즈항공,033103,"항공기,우주선 및 부품 제조업","17,696,167","8,848,083,500","500",원(KRW),055-850-8800,경상남도 사천시 사남면 공단5로 24 &nbsp,2359
2125,106190,하이텍팜,074607,기타 전문 도매업,"7,088,782","3,544,391,000","500",원(KRW),043-883-0012,충청북도 충주시 대소원면 첨단산업6로 12 (주)하이텍팜,2359
2126,019490,하이트론씨스템즈,032605,영상 및 음향기기 제조업,"5,530,735","13,826,837,500","2,500",원(KRW),031-670-9100,경기도 안성시  삼죽면 서동대로 5953-85 ,2359
2127,000080,하이트진로,031101,알코올음료 제조업,"70,133,611","368,818,745,000","5,000",원(KRW),02-3219-0114,서울특별시 강남구 영동대로 714 ,2359
2128,000140,하이트진로홀딩스,116409,기타 금융업,"23,206,765","118,387,875,000","5,000",원(KRW),02-520-3112,서울특별시 강남구  영동대로 714 ,2359
2129,066130,하츠,032805,가정용 기기 제조업,"12,800,000","6,400,000,000","500",원(KRW),031-370-7500,경기도 평택시 진위면 동부대로 202 ,2359
2130,152550,한국ANKOR유전,116402,신탁업 및 집합투자업,"70,020,000","350,100,000,000","0",원(KRW),2180-0493,서울특별시 영등포구 은행로 3 여의도동,2359
2131,004590,한국가구,074604,생활용품 도매업,"15,000,000","1,500,000,000","100",원(KRW),02-2600-7000,서울특별시 강남구  학동로 120 ,2359
2132,036460,한국가스공사,043502,연료용 가스 제조 및 배관공급업,"92,313,000","461,565,000,000","5,000",원(KRW),053-670-0114,대구광역시 동구 첨단로 120- ,2359
2133,039340,한국경제TV,106002,텔레비전 방송업,"23,000,000","11,500,000,000","500",원(KRW),02-6676-0019,서울특별시 영등포구  버드나루로 84 제일빌딩 ,2359
2134,005430,한국공항,085209,기타 운송관련 서비스업,"3,166,355","15,831,775,000","5,000",원(KRW),02-2660-3114,서울특별시 강서구  양천로 13 (방화동) 한국공항(주),2359
2135,071050,한국금융지주,116409,기타 금융업,"55,725,992","307,921,215,000","5,000",원(KRW),02-3276-6400,서울특별시 영등포구  의사당대로 88 ,2359
2136,034950,한국기업평가,147509,기타 사업지원 서비스업,"4,540,514","24,452,570,000","5,000",원(KRW),02-368-5500,서울특별시 영등포구 의사당대로 97 교보증권 7층,2359
2137,010040,한국내화,032302,"내화, 비내화 요업제품 제조업","22,863,632","11,431,816,000","500",원(KRW),041-359-2200,충청남도 당진시  송산면 무수들길 370 ,2359
2138,025540,한국단자공업,032801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","10,415,000","5,207,500,000","500",원(KRW),032-814-9981,인천광역시 연수구 갯벌로 38 ,2359
2139,222980,한국맥널티,031007,기타 식품 제조업,"9,950,000","4,975,000,000","500",원(KRW),031-376-1383,충청남도 천안시 서북구 성환읍 연암율금로 42 &nbsp,2359
2140,331660,한국미라클피플사,032004,기타 화학제품 제조업,"1,100,000","550,000,000","500",원(KRW),031-544-6781,경기도 포천시 군내면 용정경제로1길 94-1 ,2359
2141,318000,한국바이오젠,032002,합성고무 및 플라스틱 물질 제조업,"8,129,825","1,625,965,000","200",원(KRW),041-523-6201,충청남도 천안시 동남구 성남면 대흥신덕길 84-19 ,2359
2142,256840,한국비엔씨,032101,기초 의약물질 및 생물학적 제제 제조업,"48,626,613","4,862,661,300","100",원(KRW),070-7116-0059,"대구광역시 달서구 성서공단로11길 62 1호관 405호(호산동,대구테크노파크벤처공장)",2359
2143,004090,한국석유공업,032309,기타 비금속 광물제품 제조업,"655,200","3,276,000,000","5,000",원(KRW),02-799-3114,서울특별시 용산구  이촌로 166 ,2359
2144,025550,한국선재,032401,1차 철강 제조업,"24,522,254","12,261,127,000","500",원(KRW),051-202-1991,부산광역시 사하구 하신번영로 27 (신평동) ,2359
2145,002200,한국수출포장공업,031702,"골판지, 종이 상자 및 종이용기 제조업","4,000,000","20,000,000,000","5,000",원(KRW),02-525-2981-9,서울특별시 서초구 서초중앙로 63 ,2359
2146,002960,한국쉘석유,031902,석유 정제품 제조업,"1,300,000","7,000,000,000","5,000",원(KRW),051-620-5133,부산광역시 남구  신선로 250 (용당동) ,2359
2147,023890,한국아트라스비엑스,032802,일차전지 및 축전지 제조업,"9,150,000","9,150,000,000","1,000",원(KRW),042-620-4262,대전광역시 대덕구  대전로1331번길 185 아트라스비엑스 ,2359
2148,017890,한국알콜,032004,기타 화학제품 제조업,"21,605,760","10,802,880,000","500",원(KRW),031-881-8000,경기도 용인시 기흥구 탑실로35번길 14 (공세동) ,2359
2149,080720,한국유니온제약,032102,의약품 제조업,"5,903,728","2,951,864,000","500",원(KRW),02-489-3611,강원도 원주시 문막읍 문막공단길 246 ,2359
2150,123890,한국자산신탁,116402,신탁업 및 집합투자업,"112,853,251","56,426,625,500","500",원(KRW),02-2112-6300,"서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워) ",2359
2151,015760,한국전력공사,043501,전기업,"641,964,077","3,209,820,385,000","5,000",원(KRW),061-345-3114,전라남도 나주시 전력로 55 -,2359
2152,063570,한국전자금융,147509,기타 사업지원 서비스업,"34,147,728","17,073,864,000","500",원(KRW),02-2122-5400,서울특별시 영등포구 국회대로66길 9 NICE2사옥 ,2359
2153,041460,한국전자인증,105802,소프트웨어 개발 및 공급업,"21,459,249","10,729,624,500","500",원(KRW),230195500,"서울특별시 서초구  서초대로 320 하림인터내셔날빌딩 (서초동, 하림빌딩7층)",2359
2154,006200,한국전자홀딩스,116409,기타 금융업,"46,803,136","23,401,568,000","500",원(KRW),02-3497-5535,서울특별시 서초구  마방로10길 5 ,2359
2155,101680,한국정밀기계,032902,특수 목적용 기계 제조업,"8,404,000","4,202,000,000","500",원(KRW),070-7019-6514,경상남도 함안군  법수면 윤외공단길 83-1 ,2359
2156,039740,한국정보공학,074607,기타 전문 도매업,"8,018,397","4,009,198,500","500",원(KRW),031-789-8600,경기도 성남시 분당구  황새울로359번길 7 ,2359
2157,053300,한국정보인증,105802,소프트웨어 개발 및 공급업,"31,165,000","15,582,500,000","500",원(KRW),02-360-3010,경기도 성남시 분당구 판교로 242판교디지털센터(PDC) C동 5층 ,2359
2158,025770,한국정보통신,106102,전기 통신업,"37,444,271","19,406,371,500","500",원(KRW),02-368-0700,서울특별시 중구  세종대로 39 대한서울상공회의소 7층,2359
2159,281410,한국제6호스팩,116601,금융 지원 서비스업,"4,510,000","451,000,000","100",원(KRW),02-3276-5918,서울특별시 영등포구 의사당대로 88 &nbsp,2359
2160,291210,한국제7호스팩,116601,금융 지원 서비스업,"5,060,000","506,000,000","100",원(KRW),02-3276-6681,서울특별시 영등포구 의사당대로 88 &nbsp,2359
2161,310870,한국제8호스팩,116601,금융 지원 서비스업,"3,420,000","342,000,000","100",원(KRW),02-3276-5508,서울특별시 영등포구 의사당대로 88 ,2359
2162,002300,한국제지,031701,"펄프, 종이 및 판지 제조업","5,004,949","25,024,745,000","5,000",원(KRW),02-3475-7200,서울특별시 강남구  테헤란로 504 해성빌딩 19층,2359
2163,009540,한국조선해양,033101,선박 및 보트 건조업,"70,773,116","353,865,580,000","5,000",원(KRW),02-1811-9114,서울특별시 종로구 율곡로 75 현대빌딩 14층,2359
2164,023350,한국종합기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업","10,950,000","5,475,000,000","500",원(KRW),02-2049-2517,경기도 성남시 중원구 산성대로476번길 6 (금광동),2359
2165,025890,한국주강,032902,특수 목적용 기계 제조업,"11,309,259","5,654,629,500","500",원(KRW),055-585-7251,경상남도 함안군 법수면 장백로 585 - ,2359
2166,000970,한국주철관공업,032401,1차 철강 제조업,"22,800,500","12,000,000,000","500",원(KRW),051-291-5481-5,부산광역시 사하구  을숙도대로 525 ,2359
2167,104700,한국철강,032401,1차 철강 제조업,"46,050,000","46,050,000,000","1,000",원(KRW),055-260-0500,경상남도 창원시 성산구  공단로103번길 12 한국철강(주) ,2359
2168,017960,한국카본,032501,"구조용 금속제품, 탱크 및 증기발생기 제조업","43,960,757","21,980,378,500","500",원(KRW),055-350-8888,경상남도 밀양시 부북면 춘화로 85 ,2359
2169,023760,한국캐피탈,116409,기타 금융업,"315,609,576","157,804,788,000","500",원(KRW),042 -480 -8032,대전광역시 서구  둔산서로 81 ,2359
2170,054040,한국컴퓨터,032602,전자부품 제조업,"16,071,290","8,035,645,000","500",원(KRW),041-589-3320,경상북도 구미시  임수로 24 ,2359
2171,050540,한국코퍼레이션,147509,기타 사업지원 서비스업,"38,785,593","19,392,796,500","500",원(KRW),02-3401-4114,서울특별시 중구 소월로2길 30 남산트라팰리스,2359
2172,161890,한국콜마,032004,기타 화학제품 제조업,"22,881,180","11,440,590,000","500",원(KRW),02-3485-0332,세종특별자치시  전의면 덕고개길 12-11 ,2359
2173,024720,한국콜마홀딩스,116409,기타 금융업,"17,938,966","8,969,483,000","500",원(KRW),041-862-1057,세종특별자치시  전의면 덕고개길 12-11 ,2359
2174,021650,한국큐빅,032202,플라스틱제품 제조업,"16,350,563","8,175,281,500","500",원(KRW),(031)491-5325,경기도 안산시 단원구 살막길 39 ,2359
2175,161390,한국타이어앤테크놀로지,032201,고무제품 제조업,"123,875,069","61,937,534,500","500",원(KRW),02-2222-1000,서울특별시 강남구  테헤란로 133 ,2359
2176,053590,한국테크놀로지,032902,특수 목적용 기계 제조업,"83,477,693","41,738,846,500","500",원(KRW),02-2106-7500,서울특별시 중구 소월로2길 30 남산트라팰리스,2359
2177,000240,한국테크놀로지그룹,116409,기타 금융업,"93,020,173","46,510,086,500","500",원(KRW),02-2222-1000,서울특별시 강남구 테헤란로 133 ,2359
2178,034830,한국토지신탁,116402,신탁업 및 집합투자업,"252,489,230","252,489,230,000","1,000",원(KRW),0234511181,서울특별시 강남구 테헤란로 309 ,2359
2179,007280,한국특수형강,032401,1차 철강 제조업,"32,353,490","16,176,745,000","500",원(KRW),051-323-2611,부산광역시 사상구  장인로77번길 52(학장동) ,2359
2180,168490,한국패러랠,116402,신탁업 및 집합투자업,"80,020,000","400,100,000,000","0",원(KRW),02-3276-4815,서울특별시 영등포구 은행로3 ,2359
2181,037230,한국팩키지,031702,"골판지, 종이 상자 및 종이용기 제조업","25,000,000","12,500,000,000","500",원(KRW),02-565-8600,경기도 안산시 단원구  해안로 227 (주)한국팩키지 ,2359
2182,010100,한국프랜지공업,033003,자동차 신품 부품 제조업,"30,450,420","30,450,420,000","1,000",원(KRW),052-233-5511,울산 동구 동부동 194,2359
2183,047810,한국항공우주,033103,"항공기,우주선 및 부품 제조업","97,475,107","487,375,535,000","5,000",원(KRW),055-851-1000,경상남도 사천시  사남면 공단1로 78 한국항공우주산업 ,2359
